Code_insee;Departement;Commune;Classement FRR et FRR+ au 10 juillet 2025;
64087;64;Baigts-de-Béarn;Non classée;
64088;64;Balansun;Non classée;
64089;64;Baleix;FRR bénéficiaire;
64090;64;Baliracq-Maumusson;FRR socle;
64091;64;Baliros;Non classée;
64092;64;Banca;FRR socle;
64093;64;Barcus;FRR socle;
64094;64;Bardos;FRR bénéficiaire;
64095;64;Barinque;Non classée;
64096;64;Barraute-Camu;FRR socle;
64097;64;Barzun;Non classée;
64098;64;Bassillon-Vauzé;FRR socle;
64099;64;Bastanès;FRR socle;
64100;64;Bassussarry;Non classée;
64101;64;Baudreix;Non classée;
64102;64;Bayonne;Non classée;
64103;64;Bédeille;FRR bénéficiaire;
64104;64;Bedous;FRR socle;
64105;64;Béguios;FRR socle;
64106;64;Béhasque-Lapiste;FRR socle;
64107;64;Béhorléguy;FRR socle;
64108;64;Bellocq;FRR socle;
64109;64;Bénéjacq;Non classée;
64110;64;Béost;FRR+;
64111;64;Bentayou-Sérée;FRR socle;
64112;64;Bérenx;FRR socle;
64113;64;Bergouey-Viellenave;FRR socle;
64114;64;Bernadets;Non classée;
64115;64;Berrogain-Laruns;FRR socle;
64116;64;Bescat;FRR socle;
64117;64;Bésingrand;Non classée;
64118;64;Bétracq;FRR+;
64119;64;Beuste;Non classée;
64120;64;Beyrie-sur-Joyeuse;FRR socle;
64121;64;Beyrie-en-Béarn;Non classée;
64122;64;Biarritz;Non classée;
64123;64;Bidache;FRR bénéficiaire;
64124;64;Bidarray;FRR bénéficiaire;
64125;64;Bidart;Non classée;
64126;64;Bidos;FRR socle;
64127;64;Bielle;FRR socle;
64128;64;Bilhères;FRR socle;
64129;64;Billère;Non classée;
64130;64;Biriatou;Non classée;
64131;64;Biron;Non classée;
64132;64;Bizanos;Non classée;
64133;64;Boeil-Bezing;Non classée;
64134;64;Bonloc;Non classée;
64135;64;Bonnut;Non classée;
64136;64;Borce;FRR socle;
64137;64;Bordères;Non classée;
64138;64;Bordes;Non classée;
64139;64;Bosdarros;Non classée;
64140;64;Boucau;Non classée;
64141;64;Boueilh-Boueilho-Lasque;FRR socle;
64142;64;Bougarber;Non classée;
64143;64;Bouillon;FRR socle;
64144;64;Boumourt;Non classée;
64145;64;Bourdettes;Non classée;
64146;64;Bournos;Non classée;
64147;64;Briscous;Non classée;
64148;64;Bruges-Capbis-Mifaget;Non classée;
64149;64;Bugnein;FRR socle;
64150;64;Bunus;FRR socle;
64151;64;Burgaronne;FRR socle;
64152;64;Buros;Non classée;
64153;64;Burosse-Mendousse;FRR socle;
64154;64;Bussunarits-Sarrasquette;FRR socle;
64155;64;Bustince-Iriberry;FRR socle;
64156;64;Buziet;FRR socle;
64157;64;Buzy;FRR socle;
64158;64;Cabidos;FRR socle;
64159;64;Cadillon;FRR socle;
64160;64;Cambo-les-Bains;Non classée;
64161;64;Came;FRR bénéficiaire;
64162;64;Camou-Cihigue;FRR socle;
64165;64;Cardesse;FRR bénéficiaire;
64166;64;Caro;FRR socle;
64167;64;Carrère;FRR socle;
64168;64;Carresse-Cassaber;FRR socle;
64170;64;Castagnède;FRR socle;
64171;64;Casteide-Cami;Non classée;
64172;64;Casteide-Candau;Non classée;
64173;64;Casteide-Doat;FRR socle;
64174;64;Castéra-Loubix;FRR socle;
64175;64;Castet;FRR socle;
64176;64;Castetbon;FRR socle;
64177;64;Castétis;Non classée;
64178;64;Castetnau-Camblong;FRR socle;
64179;64;Castetner;Non classée;
64180;64;Castetpugon;FRR socle;
64181;64;Castillon (Canton d'Arthez-de-Béarn);Non classée;
64182;64;Castillon (Canton de Lembeye);FRR socle;
64183;64;Caubios-Loos;Non classée;
64184;64;Cescau;Non classée;
64185;64;Cette-Eygun;FRR socle;
64186;64;Charre;FRR socle;
64187;64;Charritte-de-Bas;FRR socle;
64188;64;Chéraute;FRR socle;
64189;64;Ciboure;Non classée;
64190;64;Claracq;FRR socle;
64191;64;Coarraze;Non classée;
64192;64;Conchez-de-Béarn;FRR socle;
64193;64;Corbère-Abères;FRR socle;
64194;64;Coslédaà-Lube-Boast;FRR bénéficiaire;
64195;64;Coublucq;FRR socle;
64196;64;Crouseilles;FRR socle;
64197;64;Cuqueron;FRR bénéficiaire;
64198;64;Denguin;Non classée;
64199;64;Diusse;FRR socle;
64200;64;Doazon;Non classée;
64201;64;Dognen;FRR socle;
64202;64;Domezain-Berraute;FRR socle;
64203;64;Doumy;Non classée;
64204;64;Eaux-Bonnes;FRR+;
64205;64;Escos;FRR socle;
64206;64;Escot;FRR socle;
64207;64;Escou;FRR socle;
64208;64;Escoubès;Non classée;
64209;64;Escout;FRR socle;
64210;64;Escurès;FRR socle;
64211;64;Eslourenties-Daban;Non classée;
64212;64;Espéchède;Non classée;
64213;64;Espelette;Non classée;
64214;64;Espès-Undurein;FRR socle;
64215;64;Espiute;FRR socle;
64216;64;Espoey;Non classée;
64217;64;Esquiule;FRR socle;
64218;64;Estérençuby;FRR socle;
64219;64;Estialescq;FRR socle;
64220;64;Estos;FRR socle;
64221;64;Etcharry;FRR socle;
64222;64;Etchebar;FRR socle;
64223;64;Etsaut;FRR socle;
64224;64;Eysus;FRR socle;
64225;64;Ance Féas;FRR socle;
64226;64;Fichous-Riumayou;FRR bénéficiaire;
64227;64;Gabaston;Non classée;
64228;64;Gabat;FRR socle;
64229;64;Gamarthe;FRR socle;
64230;64;Gan;Non classée;
64231;64;Garindein;FRR socle;
64232;64;Garlède-Mondebat;Non classée;
64233;64;Garlin;FRR socle;
64234;64;Garos;FRR socle;
64235;64;Garris;FRR socle;
64236;64;Gayon;FRR socle;
64237;64;Gelos;Non classée;
64238;64;Ger;Non classée;
64239;64;Gerderest;FRR socle;
64240;64;Gère-Bélesten;FRR+;
64241;64;Géronce;FRR socle;
64242;64;Gestas;FRR socle;
64243;64;Géus-d'Arzacq;FRR bénéficiaire;
64244;64;Geüs-d'Oloron;FRR socle;
64245;64;Goès;FRR socle;
64246;64;Gomer;Non classée;
64247;64;Gotein-Libarrenx;FRR socle;
64249;64;Guéthary;Non classée;
64250;64;Guiche;FRR bénéficiaire;
64251;64;Guinarthe-Parenties;FRR socle;
64252;64;Gurmençon;FRR socle;
64253;64;Gurs;FRR socle;
64254;64;Hagetaubin;Non classée;
64255;64;Halsou;Non classée;
64256;64;Hasparren;Non classée;
64257;64;Haut-de-Bosdarros;Non classée;
64258;64;Haux;FRR socle;
64259;64;Hélette;FRR bénéficiaire;
64260;64;Hendaye;Non classée;
64261;64;Herrère;FRR socle;
64262;64;Higuères-Souye;Non classée;
64263;64;L'Hôpital-d'Orion;FRR socle;
64264;64;L'Hôpital-Saint-Blaise;FRR socle;
64265;64;Hosta;FRR socle;
64266;64;Hours;Non classée;
64267;64;Ibarrolle;FRR socle;
64268;64;Idaux-Mendy;FRR socle;
64269;64;Idron;Non classée;
64270;64;Igon;Non classée;
64271;64;Iholdy;FRR socle;
64272;64;Ilharre;FRR socle;
64273;64;Irissarry;FRR socle;
64274;64;Irouléguy;FRR socle;
64275;64;Ispoure;FRR socle;
64276;64;Issor;FRR socle;
64277;64;Isturits;Non classée;
64279;64;Itxassou;Non classée;
64280;64;Izeste;FRR socle;
64281;64;Jasses;FRR socle;
64282;64;Jatxou;Non classée;
64283;64;Jaxu;FRR socle;
64284;64;Jurançon;Non classée;
64285;64;Juxue;FRR socle;
64286;64;Laà-Mondrans;Non classée;
64287;64;Laàs;FRR socle;
64288;64;Labastide-Cézéracq;Non classée;
64289;64;La Bastide-Clairence;Non classée;
64290;64;Labastide-Monréjeau;Non classée;
64291;64;Labastide-Villefranche;FRR socle;
64292;64;Labatmale;Non classée;
64293;64;Labatut-Figuières;FRR+;
64294;64;Labets-Biscay;FRR socle;
64295;64;Labeyrie;Non classée;
64296;64;Lacadée;Non classée;
64297;64;Lacarre;FRR socle;
64298;64;Lacarry-Arhan-Charritte-de-Haut;FRR socle;
64299;64;Lacommande;FRR bénéficiaire;
64300;64;Lacq;Non classée;
64301;64;Lagor;Non classée;
64302;64;Lagos;Non classée;
64303;64;Laguinge-Restoue;FRR socle;
64304;64;Lahonce;Non classée;
64305;64;Lahontan;FRR socle;
64306;64;Lahourcade;FRR bénéficiaire;
64307;64;Lalongue;FRR socle;
64308;64;Lalonquette;Non classée;
64309;64;Lamayou;FRR socle;
64310;64;Lanne-en-Barétous;FRR socle;
64311;64;Lannecaube;FRR socle;
64312;64;Lanneplaà;Non classée;
64313;64;Lantabat;FRR socle;
64314;64;Larceveau-Arros-Cibits;FRR socle;
64315;64;Laroin;Non classée;
64316;64;Larrau;FRR socle;
64317;64;Larressore;Non classée;
64318;64;Larreule;FRR bénéficiaire;
64319;64;Larribar-Sorhapuru;FRR socle;
64320;64;Laruns;FRR+;
64321;64;Lasclaveries;Non classée;
64322;64;Lasse;FRR socle;
64323;64;Lasserre;FRR socle;
64324;64;Lasseube;FRR socle;
64325;64;Lasseubetat;FRR socle;
64326;64;Lay-Lamidou;FRR socle;
64327;64;Lecumberry;FRR socle;
64328;64;Ledeuix;FRR socle;
64329;64;Lée;Non classée;
64330;64;Lées-Athas;FRR socle;
64331;64;Lembeye;FRR socle;
64332;64;Lème;Non classée;
64334;64;Léren;FRR socle;
64335;64;Lescar;Non classée;
64336;64;Lescun;FRR socle;
64337;64;Lespielle;FRR socle;
64338;64;Lespourcy;Non classée;
64339;64;Lestelle-Bétharram;Non classée;
64340;64;Lichans-Sunhar;FRR socle;
64341;64;Lichos;FRR socle;
64342;64;Licq-Athérey;FRR socle;
64343;64;Limendous;Non classée;
64344;64;Livron;Non classée;
64345;64;Lohitzun-Oyhercq;FRR socle;
64346;64;Lombia;Non classée;
64347;64;Lonçon;FRR bénéficiaire;
64348;64;Lons;Non classée;
64349;64;Loubieng;Non classée;
64350;64;Louhossoa;Non classée;
64351;64;Lourdios-Ichère;FRR socle;
64352;64;Lourenties;Non classée;
64353;64;Louvie-Juzon;FRR socle;
64354;64;Louvie-Soubiron;FRR+;
64355;64;Louvigny;FRR socle;
64356;64;Luc-Armau;FRR socle;
64357;64;Lucarré;FRR socle;
64358;64;Lucgarier;Non classée;
64359;64;Lucq-de-Béarn;FRR bénéficiaire;
64360;64;Lurbe-Saint-Christau;FRR socle;
64361;64;Lussagnet-Lusson;FRR socle;
64362;64;Luxe-Sumberraute;FRR socle;
64363;64;Lys;FRR socle;
64364;64;Macaye;Non classée;
64365;64;Malaussanne;FRR socle;
64366;64;Mascaraàs-Haron;FRR socle;
64367;64;Maslacq;Non classée;
64368;64;Masparraute;FRR socle;
64369;64;Maspie-Lalonquère-Juillacq;FRR socle;
64370;64;Maucor;Non classée;
64371;64;Mauléon-Licharre;FRR socle;
64372;64;Maure;FRR socle;
64373;64;Mazères-Lezons;Non classée;
64374;64;Mazerolles;FRR bénéficiaire;
64375;64;Méharin;FRR socle;
64376;64;Meillon;Non classée;
64377;64;Mendionde;Non classée;
64378;64;Menditte;FRR socle;
64379;64;Mendive;FRR socle;
64380;64;Méracq;FRR socle;
64381;64;Méritein;FRR socle;
64382;64;Mesplède;Non classée;
64383;64;Mialos;FRR socle;
64385;64;Miossens-Lanusse;Non classée;
64386;64;Mirepeix;Non classée;
64387;64;Momas;Non classée;
64388;64;Momy;FRR socle;
64389;64;Monassut-Audiracq;FRR bénéficiaire;
64390;64;Moncaup;FRR socle;
64391;64;Moncayolle-Larrory-Mendibieu;FRR socle;
64392;64;Moncla;FRR socle;
64393;64;Monein;FRR bénéficiaire;
64394;64;Monpezat;FRR socle;
64395;64;Monségur;FRR+;
64396;64;Mont;Non classée;
64397;64;Montagut;FRR socle;
64398;64;Montaner;FRR socle;
64399;64;Montardon;Non classée;
64400;64;Montaut;Non classée;
64401;64;Mont-Disse;FRR socle;
64403;64;Montfort;FRR socle;
64404;64;Montory;FRR socle;
64405;64;Morlaàs;Non classée;
64406;64;Morlanne;FRR bénéficiaire;
64407;64;Mouguerre;Non classée;
64408;64;Mouhous;FRR socle;
64409;64;Moumour;FRR socle;
64410;64;Mourenx;Non classée;
64411;64;Musculdy;FRR socle;
64412;64;Nabas;FRR socle;
64413;64;Narcastet;Non classée;
64414;64;Narp;FRR socle;
64415;64;Navailles-Angos;Non classée;
64416;64;Navarrenx;FRR socle;
64417;64;Nay;Non classée;
64418;64;Noguères;Non classée;
64419;64;Nousty;Non classée;
64420;64;Ogenne-Camptort;FRR socle;
64421;64;Ogeu-les-Bains;FRR socle;
64422;64;Oloron-Sainte-Marie;FRR socle;
64423;64;Oraàs;FRR socle;
64424;64;Ordiarp;FRR socle;
64425;64;Orègue;FRR socle;
64426;64;Orin;FRR socle;
64427;64;Orion;FRR socle;
64428;64;Orriule;FRR socle;
64429;64;Orsanco;FRR socle;
64430;64;Orthez;Non classée;
64431;64;Os-Marsillon;Non classée;
64432;64;Ossas-Suhare;FRR socle;
64433;64;Osse-en-Aspe;FRR socle;
64434;64;Ossenx;FRR socle;
64435;64;Osserain-Rivareyte;FRR socle;
64436;64;Ossès;FRR socle;
64437;64;Ostabat-Asme;FRR socle;
64438;64;Ouillon;Non classée;
64439;64;Ousse;Non classée;
64440;64;Ozenx-Montestrucq;Non classée;
64441;64;Pagolle;FRR socle;
64442;64;Parbayse;FRR bénéficiaire;
64443;64;Pardies;FRR bénéficiaire;
64444;64;Pardies-Piétat;Non classée;
64445;64;Pau;Non classée;
64446;64;Peyrelongue-Abos;FRR socle;
64447;64;Piets-Plasence-Moustrou;FRR socle;
64448;64;Poey-de-Lescar;Non classée;
64449;64;Poey-d'Oloron;FRR socle;
64450;64;Pomps;FRR bénéficiaire;
64451;64;Ponson-Debat-Pouts;FRR socle;
64452;64;Ponson-Dessus;FRR bénéficiaire;
64453;64;Pontacq;Non classée;
64454;64;Pontiacq-Viellepinte;FRR socle;
64455;64;Portet;FRR socle;
64456;64;Pouliacq;FRR socle;
64457;64;Poursiugues-Boucoue;FRR socle;
64458;64;Préchacq-Josbaig;FRR socle;
64459;64;Préchacq-Navarrenx;FRR socle;
64460;64;Précilhon;FRR socle;
64461;64;Puyoô;FRR socle;
64462;64;Ramous;FRR socle;
64463;64;Rébénacq;FRR socle;
64464;64;Ribarrouy;FRR socle;
64465;64;Riupeyrous;Non classée;
64466;64;Rivehaute;FRR socle;
64467;64;Rontignon;Non classée;
64468;64;Roquiague;FRR socle;
64469;64;Saint-Abit;Non classée;
64470;64;Saint-Armou;Non classée;
64471;64;Saint-Boès;Non classée;
64472;64;Saint-Castin;Non classée;
64473;64;Sainte-Colome;FRR socle;
64474;64;Saint-Dos;FRR socle;
64475;64;Sainte-Engrâce;FRR socle;
64476;64;Saint-Esteben;Non classée;
64477;64;Saint-Étienne-de-Baïgorry;FRR socle;
64478;64;Saint-Faust;Non classée;
64479;64;Saint-Girons-en-Béarn;Non classée;
64480;64;Saint-Gladie-Arrive-Munein;FRR socle;
64481;64;Saint-Goin;FRR socle;
64482;64;Saint-Jammes;Non classée;
64483;64;Saint-Jean-de-Luz;Non classée;
64484;64;Saint-Jean-le-Vieux;FRR socle;
64485;64;Saint-Jean-Pied-de-Port;FRR socle;
64486;64;Saint-Jean-Poudge;FRR socle;
64487;64;Saint-Just-Ibarre;FRR socle;
64488;64;Saint-Laurent-Bretagne;Non classée;
64489;64;Saint-Martin-d'Arberoue;Non classée;
64490;64;Saint-Martin-d'Arrossa;FRR socle;
64491;64;Saint-Médard;Non classée;
64492;64;Saint-Michel;FRR socle;
64493;64;Saint-Palais;FRR socle;
64494;64;Saint-Pé-de-Léren;FRR socle;
64495;64;Saint-Pée-sur-Nivelle;Non classée;
64496;64;Saint-Pierre-d'Irube;Non classée;
64498;64;Saint-Vincent;Non classée;
64499;64;Salies-de-Béarn;FRR socle;
64500;64;Salles-Mongiscard;Non classée;
64501;64;Sallespisse;Non classée;
64502;64;Sames;FRR bénéficiaire;
64503;64;Samsons-Lion;FRR socle;
64504;64;Sare;Non classée;
64505;64;Sarpourenx;Non classée;
64506;64;Sarrance;FRR socle;
64507;64;Saubole;Non classée;
64508;64;Saucède;FRR socle;
64509;64;Sauguis-Saint-Étienne;FRR socle;
64510;64;Sault-de-Navailles;Non classée;
64511;64;Sauvagnon;Non classée;
64512;64;Sauvelade;Non classée;
64513;64;Sauveterre-de-Béarn;FRR socle;
64514;64;Séby;FRR bénéficiaire;
64515;64;Sedze-Maubecq;FRR socle;
64516;64;Sedzère;Non classée;
64517;64;Séméacq-Blachon;FRR socle;
64518;64;Sendets;Non classée;
64519;64;Serres-Castet;Non classée;
64520;64;Serres-Morlaàs;Non classée;
64521;64;Serres-Sainte-Marie;Non classée;
64522;64;Sévignacq-Meyracq;FRR socle;
64523;64;Sévignacq;Non classée;
64524;64;Simacourbe;FRR socle;
64525;64;Siros;Non classée;
64526;64;Soumoulou;Non classée;
64527;64;Souraïde;Non classée;
64528;64;Suhescun;FRR socle;
64529;64;Sus;FRR socle;
64530;64;Susmiou;FRR socle;
64531;64;Tabaille-Usquain;FRR socle;
64532;64;Tadousse-Ussau;FRR socle;
64533;64;Tardets-Sorholus;FRR socle;
64534;64;Taron-Sadirac-Viellenave;FRR socle;
64535;64;Tarsacq;FRR bénéficiaire;
64536;64;Thèze;Non classée;
64537;64;Trois-Villes;FRR socle;
64538;64;Uhart-Cize;FRR socle;
64539;64;Uhart-Mixe;FRR socle;
64540;64;Urcuit;Non classée;
64542;64;Urdos;FRR socle;
64543;64;Urepel;FRR socle;
64544;64;Urost;Non classée;
64545;64;Urrugne;Non classée;
64546;64;Urt;Non classée;
64547;64;Ustaritz;Non classée;
64548;64;Uzan;FRR bénéficiaire;
64549;64;Uzein;Non classée;
64550;64;Uzos;Non classée;
64551;64;Verdets;FRR socle;
64552;64;Vialer;FRR socle;
64554;64;Viellenave-d'Arthez;Non classée;
64555;64;Viellenave-de-Navarrenx;FRR socle;
64556;64;Vielleségure;Non classée;
64557;64;Vignes;FRR socle;
64558;64;Villefranque;Non classée;
64559;64;Viodos-Abense-de-Bas;FRR socle;
64560;64;Viven;Non classée;
65001;65;Adast;FRR socle;
65002;65;Adé;FRR bénéficiaire;
65003;65;Adervielle-Pouchergues;FRR socle;
65004;65;Agos-Vidalos;FRR socle;
65005;65;Allier;Non classée;
65006;65;Ancizan;FRR socle;
65007;65;Andrest;FRR socle;
65009;65;Anères;FRR socle;
65010;65;Angos;Non classée;
65011;65;Les Angles;FRR bénéficiaire;
65012;65;Anla;FRR socle;
65013;65;Ansost;FRR socle;
65014;65;Antichan;FRR socle;
65015;65;Antin;FRR socle;
65016;65;Antist;FRR+;
65017;65;Aragnouet;FRR socle;
65018;65;Arbéost;FRR bénéficiaire;
65019;65;Arcizac-Adour;Non classée;
65020;65;Arcizac-ez-Angles;FRR bénéficiaire;
65021;65;Arcizans-Avant;FRR socle;
65022;65;Arcizans-Dessus;FRR socle;
65023;65;Ardengost;FRR socle;
65024;65;Argelès-Bagnères;FRR+;
65025;65;Argelès-Gazost;FRR socle;
65026;65;Aries-Espénan;FRR socle;
65028;65;Arné;FRR socle;
65029;65;Arras-en-Lavedan;FRR socle;
65031;65;Arreau;FRR socle;
65032;65;Arrens-Marsous;FRR socle;
65033;65;Arrodets-ez-Angles;FRR bénéficiaire;
65034;65;Arrodets;FRR socle;
65035;65;Artagnan;FRR socle;
65036;65;Artalens-Souin;FRR socle;
65037;65;Artiguemy;FRR socle;
65038;65;Artigues;FRR bénéficiaire;
65039;65;Aspin-Aure;FRR socle;
65040;65;Aspin-en-Lavedan;FRR bénéficiaire;
65041;65;Asque;FRR socle;
65042;65;Asté;FRR+;
65043;65;Astugue;FRR+;
65044;65;Aubarède;FRR bénéficiaire;
65045;65;Aucun;FRR socle;
65046;65;Aulon;FRR socle;
65047;65;Aureilhan;Non classée;
65048;65;Aurensan;Non classée;
65049;65;Auriébat;FRR+;
65050;65;Avajan;FRR socle;
65051;65;Aventignan;FRR socle;
65052;65;Averan;Non classée;
65053;65;Aveux;FRR socle;
65054;65;Avezac-Prat-Lahitte;FRR socle;
65055;65;Ayros-Arbouix;FRR socle;
65056;65;Ayzac-Ost;FRR socle;
65057;65;Azereix;Non classée;
65058;65;Azet;FRR socle;
65059;65;Bagnères-de-Bigorre;FRR socle;
65060;65;Banios;FRR+;
65061;65;Barbachen;FRR socle;
65062;65;Barbazan-Debat;Non classée;
65063;65;Barbazan-Dessus;Non classée;
65064;65;Bareilles;FRR socle;
65065;65;Barlest;FRR bénéficiaire;
65066;65;Barrancoueu;FRR socle;
65067;65;Barry;Non classée;
65068;65;Barthe;FRR socle;
65069;65;La Barthe-de-Neste;FRR socle;
65070;65;Bartrès;Non classée;
65071;65;Batsère;FRR socle;
65072;65;Bazet;Non classée;
65073;65;Bazillac;FRR socle;
65074;65;Bazordan;FRR socle;
65075;65;Bazus-Aure;FRR socle;
65076;65;Bazus-Neste;FRR socle;
65077;65;Beaucens;FRR socle;
65078;65;Beaudéan;FRR+;
65079;65;Bégole;FRR socle;
65080;65;Bénac;Non classée;
65081;65;Benqué-Molère;FRR socle;
65082;65;Berbérust-Lias;FRR bénéficiaire;
65083;65;Bernac-Debat;Non classée;
65084;65;Bernac-Dessus;Non classée;
65085;65;Bernadets-Debat;FRR socle;
65086;65;Bernadets-Dessus;Non classée;
65087;65;Bertren;FRR socle;
65088;65;Betbèze;FRR socle;
65089;65;Betpouey;FRR socle;
65090;65;Betpouy;FRR socle;
65091;65;Bettes;FRR+;
65092;65;Beyrède-Jumet-Camous;FRR socle;
65093;65;Bize;FRR socle;
65094;65;Bizous;FRR socle;
65095;65;Bonnefont;FRR socle;
65096;65;Bonnemazon;FRR socle;
65097;65;Bonrepos;FRR socle;
65098;65;Boô-Silhen;FRR socle;
65099;65;Bordères-Louron;FRR socle;
65100;65;Bordères-sur-l'Échez;Non classée;
65101;65;Bordes;Non classée;
65102;65;Bouilh-Devant;FRR socle;
65103;65;Bouilh-Péreuilh;FRR bénéficiaire;
65104;65;Boulin;Non classée;
65105;65;Bourg-de-Bigorre;FRR socle;
65106;65;Bourisp;FRR socle;
65107;65;Bourréac;FRR bénéficiaire;
65108;65;Bours;Non classée;
65109;65;Bramevaque;FRR socle;
65110;65;Bugard;FRR socle;
65111;65;Bulan;FRR socle;
65112;65;Bun;FRR socle;
65113;65;Burg;Non classée;
65114;65;Buzon;FRR socle;
65115;65;Cabanac;FRR bénéficiaire;
65116;65;Cadéac;FRR socle;
65117;65;Cadeilhan-Trachère;FRR socle;
65118;65;Caharet;FRR socle;
65119;65;Caixon;FRR socle;
65120;65;Calavanté;Non classée;
65121;65;Camalès;FRR socle;
65123;65;Campan;FRR+;
65124;65;Camparan;FRR socle;
65125;65;Campistrous;FRR socle;
65126;65;Campuzan;FRR socle;
65127;65;Capvern;FRR socle;
65128;65;Castelbajac;FRR socle;
65129;65;Castelnau-Magnoac;FRR socle;
65130;65;Castelnau-Rivière-Basse;FRR socle;
65131;65;Castelvieilh;FRR bénéficiaire;
65132;65;Castéra-Lanusse;Non classée;
65133;65;Castéra-Lou;Non classée;
65134;65;Casterets;FRR socle;
65135;65;Castillon;FRR socle;
65136;65;Caubous;FRR socle;
65137;65;Caussade-Rivière;FRR+;
65138;65;Cauterets;FRR socle;
65139;65;Cazarilh;FRR socle;
65140;65;Cazaux-Debat;FRR socle;
65141;65;Cazaux-Fréchet-Anéran-Camors;FRR socle;
65142;65;Chelle-Debat;FRR bénéficiaire;
65143;65;Chelle-Spou;FRR socle;
65144;65;Cheust;FRR bénéficiaire;
65145;65;Chèze;FRR socle;
65146;65;Chis;Non classée;
65147;65;Cieutat;FRR+;
65148;65;Cizos;FRR socle;
65149;65;Clarac;Non classée;
65150;65;Clarens;FRR socle;
65151;65;Collongues;Non classée;
65153;65;Coussan;Non classée;
65154;65;Créchets;FRR socle;
65155;65;Devèze;FRR socle;
65156;65;Dours;Non classée;
65157;65;Ens;FRR socle;
65158;65;Esbareich;FRR socle;
